date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-02-05,13.38,14.05,13.57,13.38,40066.25,0.19,1.42,13.054,13.063,13.368,24945.33,22596.14,24333.84,1.58
2016-02-04,12.92,13.38,13.38,12.8,36382.93,0.64,5.02,12.836,13.096,13.49,20388.32,20043.07,25409.42,1.43
2016-02-03,12.71,12.94,12.72,12.59,19313.79,-0.27,-2.08,12.604,13.128,13.586,17689.47,19645.34,23760.02,0.76
2016-02-02,12.54,13.03,13.03,12.54,14481.01,0.49,3.91,12.632,13.23,13.759,18494.53,21438.3,24006.05,0.57
2016-02-01,12.53,12.84,12.57,12.31,14482.66,0.07,0.56,12.734,13.271,13.913,19299.97,22687.4,25055.07,0.57
2016-01-29,12.24,12.75,12.48,11.85,17281.22,0.22,1.79,13.072,13.293,14.132,20246.94,23764.66,26089.51,0.68
2016-01-28,12.88,13.28,12.22,12.22,22888.65,-0.64,-4.98,13.356,13.302,14.397,19697.82,24249.7,26601.97,0.9
2016-01-27,13.03,13.3,12.86,12.86,23339.13,-0.68,-5.02,13.652,13.402,14.686,21601.21,24993.52,26363.87,0.92
2016-01-26,14.25,14.25,13.54,13.54,18508.19,-0.71,-4.98,13.828,13.488,14.927,24382.06,24859.81,26308.63,0.73
2016-01-25,13.96,14.49,14.26,13.9,19217.52,0.34,2.44,13.808,13.578,15.138,26074.83,25638.76,26845.87,0.76
2016-01-22,13.74,14.1,13.9,13.5,14535.61,0.16,1.16,13.514,13.672,15.336,27282.37,26071.55,27098.66,0.57
2016-01-21,13.5,14.34,13.7,13.23,32405.61,0.02,0.15,13.248,13.884,15.55,28801.58,30775.77,27473.87,1.28
2016-01-20,13.47,13.99,13.74,13.38,37243.39,0.3,2.23,13.152,14.043,15.789,28385.83,27874.71,27822.63,1.47
2016-01-19,12.86,13.44,13.44,12.69,26972.03,0.64,5.0,13.148,14.287,16.054,25337.56,26573.8,27457.33,1.06
2016-01-18,12.01,13.0,12.79,12.01,25255.2,0.2,1.59,13.348,14.554,16.315,25202.69,27422.75,27933.03,0.99
2016-01-15,13.48,13.5,12.57,12.56,22131.68,-0.65,-4.92,13.83,14.971,16.601,24860.73,28414.37,28119.43,0.87
2016-01-14,13.06,13.72,13.22,13.03,30326.86,-0.5,-3.64,14.52,15.491,16.911,32749.96,28954.24,28625.51,1.19
2016-01-13,14.36,14.78,13.72,13.72,22002.01,-0.72,-4.99,14.934,15.969,17.192,27363.59,27734.22,28255.89,0.87
2016-01-12,14.62,15.18,14.44,14.44,26297.69,-0.76,-5.0,15.426,16.366,17.44,27810.04,27757.46,29199.04,1.04
2016-01-11,15.62,16.2,15.2,15.2,23545.42,-0.8,-5.0,15.76,16.698,17.673,29642.8,28052.98,29499.81,0.93
2016-01-08,15.34,16.05,16.02,14.53,61577.82,0.73,4.77,16.112,17.0,17.883,31968.01,28125.77,30194.03,2.42
2016-01-07,16.09,16.09,15.29,15.29,3395.0,-0.8,-4.97,16.462,17.215,18.024,25158.52,24171.96,29321.32,0.13
2016-01-06,16.15,16.34,16.18,15.76,24234.29,0.07,0.43,17.004,17.534,18.209,28104.86,27770.55,31374.05,0.95
2016-01-05,16.11,16.86,16.11,16.11,35461.48,-0.85,-5.01,17.306,17.82,18.31,27704.87,28340.85,32155.25,1.4
2016-01-04,17.73,17.99,16.96,16.96,35171.46,-0.89,-4.99,17.636,18.075,18.41,26463.15,28443.32,31963.64,1.38
2015-12-31,18.1,18.45,17.77,17.77,27530.39,-0.22,-1.22,17.888,18.231,18.432,24283.53,27824.48,32656.02,1.08
2015-12-30,17.7,18.18,18.0,17.69,18126.67,0.33,1.87,17.968,18.33,18.434,23185.4,28296.78,32351.98,0.71
