date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-02-05,16.8,17.7,17.11,16.52,67639.96,0.23,1.36,16.014,15.952,17.875,56920.2,72010.62,83462.14,3.88
2016-02-04,15.8,17.12,16.89,15.5,77039.41,1.29,8.27,15.51,15.912,18.344,53727.83,72979.97,86347.91,4.42
2016-02-03,15.4,15.76,15.59,14.71,38517.14,0.1,0.65,14.954,15.88,18.804,49805.15,73843.38,84318.31,2.21
2016-02-02,14.98,15.7,15.49,14.73,45325.46,0.5,3.34,14.974,16.023,19.474,57350.66,80769.34,91056.26,2.6
2016-02-01,14.6,15.4,14.99,14.5,56079.02,0.41,2.81,15.198,16.271,20.075,71423.7,89918.15,95765.93,3.22
2016-01-29,14.11,15.0,14.59,13.8,51678.14,0.48,3.4,15.89,16.445,20.606,87101.04,101522.76,95757.75,2.96
2016-01-28,15.5,15.63,14.11,14.11,57425.99,-1.57,-10.01,16.314,16.819,21.212,92232.1,109803.21,98662.17,3.29
2016-01-27,16.73,16.99,15.69,15.03,76244.7,-0.93,-5.6,16.806,17.445,21.814,97881.61,106783.11,98711.58,4.37
2016-01-26,18.0,18.76,16.61,16.61,115690.66,-1.84,-9.97,17.072,18.139,22.373,104188.02,105420.04,101271.66,6.63
2016-01-25,16.9,18.45,18.45,16.5,134465.73,1.68,10.02,17.344,19.003,22.86,108412.6,100143.08,103614.56,7.71
2016-01-22,16.9,17.15,16.71,15.6,77333.43,0.13,0.78,17.0,19.798,23.195,115944.48,94913.66,106556.66,4.43
2016-01-21,16.55,17.53,16.57,16.4,85673.55,-0.45,-2.64,17.324,20.775,23.503,127374.31,99715.86,108165.62,4.91
2016-01-20,17.77,17.8,17.02,16.5,107776.73,-0.93,-5.18,18.084,21.728,23.712,115684.6,94793.24,106149.62,6.18
2016-01-19,16.87,18.1,17.97,16.74,136813.58,1.27,7.61,19.206,22.925,23.905,106652.06,101343.18,102218.41,7.84
2016-01-18,16.5,17.59,16.73,16.5,172125.09,-1.6,-8.73,20.662,23.878,24.064,91873.56,101613.7,98026.17,9.87
2016-01-15,18.95,20.3,18.33,18.33,134482.61,-2.04,-10.02,22.596,24.766,24.233,73882.84,89992.73,91524.66,7.71
2016-01-14,20.37,20.37,20.37,20.37,27225.0,-2.26,-9.99,24.226,25.605,24.325,72057.41,87521.13,86818.62,1.56
2016-01-13,25.58,25.59,22.63,22.63,62614.01,-2.51,-9.98,25.372,26.183,24.286,73901.88,90640.04,87300.05,3.59
2016-01-12,25.95,26.32,25.25,24.0,62921.11,-1.07,-4.07,26.644,26.606,24.133,96034.3,97123.28,86088.29,3.61
2016-01-11,25.6,27.0,26.4,24.0,82171.48,0.05,0.19,27.094,26.716,23.846,111353.84,107086.04,84860.67,4.71
2016-01-08,27.51,27.51,26.48,23.57,125355.43,0.38,1.46,26.936,26.592,23.485,106102.63,118199.67,82390.99,7.19
2016-01-07,27.5,27.5,26.1,26.1,36447.37,-2.9,-10.0,26.984,26.231,23.089,102984.85,116615.38,77199.29,2.09
2016-01-06,27.9,30.24,28.99,27.01,173276.09,1.5,5.46,26.994,25.696,22.718,107378.21,117505.99,76687.43,9.93
2016-01-05,24.9,27.5,27.5,23.89,139518.81,1.87,7.3,26.568,24.884,22.227,98212.25,103093.64,69225.72,8.0
2016-01-04,26.05,27.88,25.61,25.51,55915.43,-0.99,-3.72,26.338,24.25,21.85,102818.24,94438.65,64076.83,3.21
2015-12-31,26.0,28.33,26.72,25.53,109766.53,0.57,2.18,26.248,23.699,21.53,130296.71,93056.59,63198.7,6.29
2015-12-30,26.03,26.69,26.15,25.8,58414.18,-0.79,-2.93,25.478,23.045,21.16,130245.92,86116.12,59268.6,3.35
2015-12-29,26.3,27.28,26.86,25.2,127446.32,0.62,2.36,24.398,22.388,20.798,127633.77,83960.06,57744.91,7.31
2015-12-28,24.77,27.0,26.35,24.7,162548.73,1.19,4.73,23.2,21.659,20.429,107975.03,75053.3,53364.54,9.32
2015-12-25,23.33,25.16,25.16,23.33,193307.8,2.29,10.01,22.162,20.976,20.064,86059.06,62635.3,47744.9,11.08
2015-12-24,21.0,22.87,22.87,20.62,109512.57,2.08,10.01,21.15,20.377,19.776,55816.48,46582.31,40702.28,6.28
2015-12-23,21.1,21.48,20.75,20.74,45353.43,-0.13,-0.62,20.612,19.946,19.711,41986.32,37783.2,38362.33,2.6
2015-12-22,20.95,21.15,20.87,20.66,29152.64,-0.19,-0.9,20.378,19.739,19.827,40286.35,35868.87,40129.38,1.67
2015-12-21,20.0,21.25,21.16,19.8,52968.84,1.05,5.22,20.118,19.569,19.864,42131.57,35357.81,40992.3,3.04
2015-12-18,20.26,20.26,20.1,19.61,42094.9,-0.06,-0.3,19.79,19.45,19.894,39211.55,33715.01,40979.62,2.41
2015-12-17,19.68,20.21,20.18,19.62,40361.79,0.63,3.22,19.604,19.36,19.993,37348.15,33340.81,42993.87,2.31
2015-12-16,19.84,20.15,19.58,19.5,36853.58,-0.01,-0.05,19.28,19.274,20.099,33580.08,32421.08,43691.21,2.11
2015-12-15,19.6,19.94,19.57,19.3,38378.75,0.05,0.26,19.1,19.208,20.221,31451.38,31529.76,45331.43,2.2
